direction,signal_time,entry_time,entry,sl,orig_risk,exit_time,exit,reason,r_multiple,bars_held
long,2021-09-27 00:00:00+00:00,2021-09-28 00:00:00+00:00,110.96199798583984,113.16595191955567,1.1765014648437528,2021-11-26 00:00:00+00:00,113.16595191955567,SL/Trail,1.859164394927835,43
long,2022-03-14 00:00:00+00:00,2022-03-15 00:00:00+00:00,118.21800231933594,134.57930374145508,1.5687004089355412,2022-07-28 00:00:00+00:00,134.57930374145508,SL/Trail,10.418540486555587,97
long,2022-09-01 00:00:00+00:00,2022-09-02 00:00:00+00:00,140.08099365234375,146.3911018371582,3.527798461914074,2022-10-21 00:00:00+00:00,146.3911018371582,SL/Trail,1.782725431643375,35
long,2022-10-21 00:00:00+00:00,2022-10-24 00:00:00+00:00,147.81900024414062,145.22410278320314,2.5948974609374886,2022-10-27 00:00:00+00:00,145.22410278320314,SL/Trail,-1.0085447885207035,3
short,2023-01-02 00:00:00+00:00,2023-01-03 00:00:00+00:00,130.79400634765625,134.06995735168456,4.392097473144531,2023-02-06 00:00:00+00:00,132.00900268554688,Donchian exit,-0.2810992803305998,24
long,2023-03-08 00:00:00+00:00,2023-03-09 00:00:00+00:00,137.2259979248047,134.55349731445312,2.6725006103515625,2023-03-10 00:00:00+00:00,134.55349731445312,SL/Trail,-1.0077021122498502,1
long,2023-05-02 00:00:00+00:00,2023-05-03 00:00:00+00:00,136.46600341796875,141.14525604248047,2.978298950195324,2023-07-11 00:00:00+00:00,141.14525604248047,SL/Trail,1.5642428117209286,49
long,2023-08-11 00:00:00+00:00,2023-08-14 00:00:00+00:00,144.81700134277344,148.7460494995117,3.3809020996093864,2023-11-20 00:00:00+00:00,148.7460494995117,SL/Trail,1.1557050430381566,70
long,2024-01-17 00:00:00+00:00,2024-01-18 00:00:00+00:00,148.1179962158203,147.92140045166016,3.1392974853515625,2024-03-07 00:00:00+00:00,147.92140045166016,SL/Trail,-0.06970141078172437,35
long,2024-03-20 00:00:00+00:00,2024-03-21 00:00:00+00:00,150.75999450683594,155.04174728393554,2.4624008178710994,2024-05-02 00:00:00+00:00,155.04174728393554,SL/Trail,1.7296691696219733,30
long,2024-06-21 00:00:00+00:00,2024-06-24 00:00:00+00:00,159.86099243164062,158.54630661010742,2.260403442382824,2024-07-11 00:00:00+00:00,158.54630661010742,SL/Trail,-0.5922239124652827,13
short,2024-08-05 00:00:00+00:00,2024-08-06 00:00:00+00:00,145.7899932861328,146.29619445800782,5.297303771972651,2024-09-26 00:00:00+00:00,144.68299865722656,Donchian exit,0.20484498843630455,37
long,2024-11-14 00:00:00+00:00,2024-11-15 00:00:00+00:00,156.46800231933594,153.2322036743164,3.2357986450195426,2024-11-26 00:00:00+00:00,153.2322036743164,SL/Trail,-1.0072532944483505,7
short,2025-02-07 00:00:00+00:00,2025-02-10 00:00:00+00:00,151.8459930419922,152.39084854125977,3.2872940063476506,2025-03-25 00:00:00+00:00,150.7740020751953,Donchian exit,0.31917256741094047,31
short,2025-04-11 00:00:00+00:00,2025-04-14 00:00:00+00:00,143.6959991455078,147.44285354614257,4.234696960449213,2025-05-09 00:00:00+00:00,146.01499938964844,Donchian exit,-0.5527088870520188,17
long,2025-08-01 00:00:00+00:00,2025-08-04 00:00:00+00:00,147.34300231933594,155.73304748535156,3.157199096679676,2026-01-26 00:00:00+00:00,155.18699645996094,SL/Trail,2.477478439197303,123
long,2026-03-09 00:00:00+00:00,2026-03-10 00:00:00+00:00,157.8560028076172,157.00979766845703,3.050001525878912,2026-04-30 00:00:00+00:00,157.00979766845703,SL/Trail,-0.2852075752095344,37
long,2026-06-03 00:00:00+00:00,2026-06-04 00:00:00+00:00,159.9459991455078,161.17211380004883,1.1872070312500114,2026-07-02 00:00:00+00:00,161.17211380004883,SL/Trail,1.0125637087943111,20
long,2026-07-22 00:00:00+00:00,2026-07-23 00:00:00+00:00,163.0679931640625,161.6034942626953,1.4644989013671932,2026-07-30 00:00:00+00:00,161.6034942626953,SL/Trail,-1.016702094451402,5
short,2026-08-03 00:00:00+00:00,2026-08-04 00:00:00+00:00,157.53900146484375,160.12230224609374,2.5833007812499886,2026-08-31 00:00:00+00:00,160.1219940185547,Donchian exit,-1.0090282257683483,19
long,2026-08-31 00:00:00+00:00,2026-09-01 00:00:00+00:00,159.77200317382812,158.05980377197267,1.7121994018554574,2026-09-03 00:00:00+00:00,158.05980377197267,SL/Trail,-1.013997084948227,2
