direction,signal_time,entry_time,entry,sl,tp,orig_risk,exit_time,exit,reason,r_multiple,bars_held
short,2018-09-21 00:00:00+00:00,2018-09-24 00:00:00+00:00,1.1751019954681396,1.1926931653703963,1.1647966861724854,0.01759116990225662,2018-09-28 00:00:00+00:00,1.1647966861724854,BB mid TP,0.5758027494825468,4
long,2018-10-04 00:00:00+00:00,2018-10-05 00:00:00+00:00,1.1517553329467773,1.1336501496178764,1.16493461728096,0.018105183328900987,2018-10-26 00:00:00+00:00,1.1336501496178764,SL,-1.0095422010815123,15
long,2018-11-13 00:00:00+00:00,2018-11-14 00:00:00+00:00,1.1316057443618774,1.115213326045445,1.141074800491333,0.016392418316432344,2018-11-16 00:00:00+00:00,1.141074800491333,BB mid TP,0.5672936773751821,2
short,2019-01-01 00:00:00+00:00,2019-01-02 00:00:00+00:00,1.1461317539215088,1.1623414414269584,1.1383979976177216,0.0162096875054496,2019-01-03 00:00:00+00:00,1.1383979976177216,BB mid TP,0.4665010684602447,1
short,2019-01-10 00:00:00+00:00,2019-01-11 00:00:00+00:00,1.1515165567398071,1.1699329274041312,1.1411547183990478,0.01841637066432411,2019-01-15 00:00:00+00:00,1.1411547183990478,BB mid TP,0.5532637805225394,2
long,2019-02-12 00:00:00+00:00,2019-02-13 00:00:00+00:00,1.1332728862762451,1.1198584352220808,1.1391664803028108,0.013414451054164278,2019-02-27 00:00:00+00:00,1.1391664803028108,BB mid TP,0.42667441779866294,10
long,2019-03-08 00:00:00+00:00,2019-03-11 00:00:00+00:00,1.123103380203247,1.1108664955411638,1.1326494693756104,0.01223688466208328,2019-03-14 00:00:00+00:00,1.1326494693756104,BB mid TP,0.7663407741669714,3
long,2019-04-25 00:00:00+00:00,2019-04-26 00:00:00+00:00,1.113709807395935,1.1020533868244715,1.124629944562912,0.011656420571463544,2019-05-01 00:00:00+00:00,1.124629944562912,BB mid TP,0.9225028069244944,3
long,2019-05-30 00:00:00+00:00,2019-05-31 00:00:00+00:00,1.1129908561706543,1.1034680945532662,1.1190662622451781,0.009522761617388076,2019-06-03 00:00:00+00:00,1.1190662622451781,BB mid TP,0.620456300755203,1
short,2019-06-07 00:00:00+00:00,2019-06-10 00:00:00+00:00,1.1319003105163574,1.1445033720561437,1.1198643624782563,0.012603061539786298,2019-06-18 00:00:00+00:00,1.1198643624782563,BB mid TP,0.9415301951881848,6
short,2019-06-24 00:00:00+00:00,2019-06-25 00:00:00+00:00,1.1400169134140015,1.154442548751831,1.1245771765708923,0.01442563533782959,2019-07-05 00:00:00+00:00,1.1245771765708923,BB mid TP,1.0584444947153595,8
long,2019-08-01 00:00:00+00:00,2019-08-02 00:00:00+00:00,1.1081806421279907,1.0967792102268763,1.1202757000923156,0.011401431901114423,2019-08-06 00:00:00+00:00,1.1202757000923156,BB mid TP,1.046257257111687,2
long,2019-09-02 00:00:00+00:00,2019-09-03 00:00:00+00:00,1.0967316627502441,1.0846078736441476,1.1131453335285186,0.012123789106096572,2019-10-17 00:00:00+00:00,1.1131453335285186,BB mid TP,1.3402708416208673,32
short,2019-12-12 00:00:00+00:00,2019-12-13 00:00:00+00:00,1.1183431148529053,1.127712266785758,1.1058659851551056,0.009369151932852704,2020-01-23 00:00:00+00:00,1.1058659851551056,BB mid TP,1.313819897338756,29
long,2020-01-27 00:00:00+00:00,2020-01-28 00:00:00+00:00,1.1019648313522339,1.0917479140417916,1.113427221775055,0.010216917310442275,2020-02-10 00:00:00+00:00,1.0917479140417916,SL,-1.0161785321032102,9
long,2020-02-11 00:00:00+00:00,2020-02-12 00:00:00+00:00,1.0921800136566162,1.0807515723364693,1.1050750315189362,0.011428441320146865,2020-02-18 00:00:00+00:00,1.0807515723364693,SL,-1.014335025876161,4
