direction,signal_time,entry_time,entry,sl,tp,orig_risk,exit_time,exit,reason,r_multiple,bars_held
short,2022-10-27 00:00:00+00:00,2022-10-28 00:00:00+00:00,0.9967803955078125,1.0209182756287711,0.9827026695013046,0.024137880120958632,2022-11-03 00:00:00+00:00,0.9827026695013046,BB mid TP,0.5770270163487989,4
short,2022-11-11 00:00:00+00:00,2022-11-14 00:00:00+00:00,1.0328551530838013,1.0648503814424788,0.9914420455694198,0.03199522835867752,2022-12-13 00:00:00+00:00,1.0648503814424788,SL,-1.0048422305734397,21
short,2022-12-15 00:00:00+00:00,2022-12-16 00:00:00+00:00,1.064056158065796,1.0863093137741089,1.0450754165649414,0.02225315570831299,2023-01-13 00:00:00+00:00,1.0863093137741089,SL,-1.0071723950437397,20
short,2023-03-22 00:00:00+00:00,2023-03-23 00:00:00+00:00,1.0870392322540283,1.1110522065843855,1.0636067271232605,0.024012974330357206,2023-07-12 00:00:00+00:00,1.1110522065843855,SL,-1.0067903243719363,79
short,2023-07-13 00:00:00+00:00,2023-07-14 00:00:00+00:00,1.1223469972610474,1.1391022545950753,1.094147837162018,0.01675525733402794,2023-08-02 00:00:00+00:00,1.094147837162018,BB mid TP,1.6729559857318963,13
long,2023-08-25 00:00:00+00:00,2023-08-28 00:00:00+00:00,1.0797386169433594,1.0658968857356481,1.0932153522968293,0.01384173120771126,2023-08-30 00:00:00+00:00,1.0932153522968293,BB mid TP,0.9619298598654149,2
long,2023-09-06 00:00:00+00:00,2023-09-07 00:00:00+00:00,1.0724204778671265,1.0558276176452637,1.0865908205509185,0.016592860221862793,2023-09-27 00:00:00+00:00,1.0558276176452637,SL,-1.009694716253206,14
long,2023-09-28 00:00:00+00:00,2023-09-29 00:00:00+00:00,1.0562450885772705,1.0422539370400565,1.069141286611557,0.013991151537213975,2023-11-03 00:00:00+00:00,1.069141286611557,BB mid TP,0.9104155034787361,25
short,2023-11-06 00:00:00+00:00,2023-11-07 00:00:00+00:00,1.0721560716629028,1.0901261568069458,1.0590019404888154,0.01797008514404297,2023-11-20 00:00:00+00:00,1.090702772140503,SL,-1.0410370200472323,9
short,2023-11-21 00:00:00+00:00,2023-11-22 00:00:00+00:00,1.0918222665786743,1.1102605376924788,1.0702460765838624,0.018438271113804472,2023-12-27 00:00:00+00:00,1.1102605376924788,SL,-1.0088822503463564,25
long,2024-02-06 00:00:00+00:00,2024-02-07 00:00:00+00:00,1.075719952583313,1.0612790414265223,1.0875267803668975,0.014440911156790692,2024-02-22 00:00:00+00:00,1.0875267803668975,BB mid TP,0.8064220923636726,11
short,2024-03-07 00:00:00+00:00,2024-03-08 00:00:00+00:00,1.0950144529342651,1.1056367329188757,1.080976092815399,0.010622279984610516,2024-03-22 00:00:00+00:00,1.080976092815399,BB mid TP,1.3061327672615128,10
long,2024-04-02 00:00:00+00:00,2024-04-03 00:00:00+00:00,1.076855182647705,1.0645365885325841,1.0869089126586915,0.012318594115120929,2024-04-04 00:00:00+00:00,1.0869089126586915,BB mid TP,0.8030300894033597,1
long,2024-04-15 00:00:00+00:00,2024-04-16 00:00:00+00:00,1.0625749826431274,1.0463695866721017,1.0813416481018066,0.01620539597102577,2024-05-14 00:00:00+00:00,1.0813416481018066,BB mid TP,1.148215029398312,20
short,2024-05-16 00:00:00+00:00,2024-05-17 00:00:00+00:00,1.0867793560028076,1.098280395780291,1.0735529065132141,0.01150103977748329,2024-06-10 00:00:00+00:00,1.0735529065132141,BB mid TP,1.13584796148333,16
long,2024-06-11 00:00:00+00:00,2024-06-12 00:00:00+00:00,1.0740330219268799,1.0609479631696428,1.0847727477550506,0.013085058757237089,2024-07-11 00:00:00+00:00,1.0847727477550506,BB mid TP,0.8084503914841706,21
short,2024-07-12 00:00:00+00:00,2024-07-15 00:00:00+00:00,1.0885539054870605,1.0993280581065588,1.075821763277054,0.010774152619498212,2024-08-05 00:00:00+00:00,1.0993280581065588,SL,-1.015155074518581,15
short,2024-08-14 00:00:00+00:00,2024-08-15 00:00:00+00:00,1.1013215780258179,1.1155134269169398,1.0887599647045136,0.014191848891121905,2024-08-22 00:00:00+00:00,1.115536093711853,SL,-1.0132375304344345,5
long,2024-10-07 00:00:00+00:00,2024-10-08 00:00:00+00:00,1.0975743532180786,1.0818594523838587,1.1098302841186523,0.01571490083421989,2024-10-17 00:00:00+00:00,1.0818594523838587,SL,-1.0104764360093326,7
long,2024-11-11 00:00:00+00:00,2024-11-12 00:00:00+00:00,1.066439151763916,1.0485329798289709,1.0833958268165589,0.017906171934945148,2024-11-21 00:00:00+00:00,1.0485329798289709,SL,-1.0089335606374026,7
long,2024-12-19 00:00:00+00:00,2024-12-20 00:00:00+00:00,1.0364949703216553,1.0214387348720007,1.0508714020252228,0.01505623544965462,2025-01-13 00:00:00+00:00,1.0214387348720007,SL,-1.0103262363336523,15
short,2025-03-05 00:00:00+00:00,2025-03-06 00:00:00+00:00,1.0794938802719116,1.0998190982001168,1.0441643059253694,0.020325217928205186,2025-04-03 00:00:00+00:00,1.0998190982001168,SL,-1.0079666590839396,20
short,2025-04-04 00:00:00+00:00,2025-04-07 00:00:00+00:00,1.098454475402832,1.119155696460179,1.0861285388469697,0.020701221057346952,2025-04-10 00:00:00+00:00,1.119155696460179,SL,-1.007959345531067,3
short,2025-04-11 00:00:00+00:00,2025-04-14 00:00:00+00:00,1.1343141794204712,1.166179622922625,1.0897994995117188,0.0318654435021537,2025-06-26 00:00:00+00:00,1.1683744192123413,SL,-1.0742165542578952,51
short,2025-06-27 00:00:00+00:00,2025-06-30 00:00:00+00:00,1.1727453470230103,1.1906741516930717,1.150595474243164,0.017928804670061416,2025-07-30 00:00:00+00:00,1.150595474243164,BB mid TP,1.2256233129967733,22
long,2025-07-31 00:00:00+00:00,2025-08-01 00:00:00+00:00,1.142374038696289,1.1210732289722987,1.1679152309894563,0.0213008097239904,2025-08-07 00:00:00+00:00,1.1679152309894563,BB mid TP,1.191026844335854,4
short,2025-09-17 00:00:00+00:00,2025-09-18 00:00:00+00:00,1.1826341152191162,1.1987122126988001,1.1695388019084931,0.016078097479683917,2025-09-25 00:00:00+00:00,1.1695388019084931,BB mid TP,0.8034481822033441,5
long,2025-10-10 00:00:00+00:00,2025-10-13 00:00:00+00:00,1.160240888595581,1.1439898014068604,1.1732472419738769,0.016251087188720703,2025-12-11 00:00:00+00:00,1.1732472419738769,BB mid TP,0.7896282320060976,43
short,2025-12-12 00:00:00+00:00,2025-12-15 00:00:00+00:00,1.1737502813339233,1.1855154718671526,1.1607708990573884,0.01176519053322922,2026-01-15 00:00:00+00:00,1.1607708990573884,BB mid TP,1.0882373471278326,21
short,2026-01-26 00:00:00+00:00,2026-01-27 00:00:00+00:00,1.1874228715896606,1.2017128467559814,1.1697621524333954,0.0142899751663208,2026-01-28 00:00:00+00:00,1.2022699117660522,SL,-1.0514471461463382,1
short,2026-01-29 00:00:00+00:00,2026-01-30 00:00:00+00:00,1.1967878341674805,1.2148040192467826,1.1726570844650268,0.01801618507930214,2026-03-02 00:00:00+00:00,1.1726570844650268,BB mid TP,1.3294285900095946,21
long,2026-03-03 00:00:00+00:00,2026-03-04 00:00:00+00:00,1.161089539527893,1.1470697947910853,1.1818276286125182,0.014019744736807782,2026-03-13 00:00:00+00:00,1.1470697947910853,SL,-1.0124227248212252,7
long,2026-03-16 00:00:00+00:00,2026-03-17 00:00:00+00:00,1.1497821807861328,1.1296709094728743,1.169230765104294,0.020111271313258516,2026-04-08 00:00:00+00:00,1.169230765104294,BB mid TP,0.9584733202985156,16
short,2026-04-14 00:00:00+00:00,2026-04-15 00:00:00+00:00,1.179815649986267,1.1982999018260412,1.1582551896572113,0.01848425183977409,2026-05-21 00:00:00+00:00,1.1582551896572113,BB mid TP,1.156848985120687,26
long,2026-06-08 00:00:00+00:00,2026-06-09 00:00:00+00:00,1.152790904045105,1.1412736007145472,1.164275187253952,0.011517303330557782,2026-06-23 00:00:00+00:00,1.1412736007145472,SL,-1.0150138127514603,10
long,2026-06-24 00:00:00+00:00,2026-06-25 00:00:00+00:00,1.135344386100769,1.1206601176943098,1.1556991994380952,0.0146842684064592,2026-08-05 00:00:00+00:00,1.1556991994380952,BB mid TP,1.374567061885931,29
short,2026-08-20 00:00:00+00:00,2026-08-21 00:00:00+00:00,1.1687567234039307,1.179778013910566,1.1515316128730775,0.011021290506635362,2026-09-04 00:00:00+00:00,1.1621150970458984,EOD,0.5867110431059409,10
