direction,signal_time,entry_time,entry,sl,orig_risk,exit_time,exit,reason,r_multiple,bars_held
short,2021-09-23 00:00:00+00:00,2021-09-24 00:00:00+00:00,1.1741775274276733,1.1447506606578828,0.010760629177093417,2022-01-13 00:00:00+00:00,1.1447506606578828,SL/Trail,2.718311323555655,79
short,2022-01-27 00:00:00+00:00,2022-01-28 00:00:00+00:00,1.1146159172058105,1.1301828503608704,0.015566933155059859,2022-02-02 00:00:00+00:00,1.1301828503608704,SL/Trail,-1.0107402264733518,3
short,2022-03-07 00:00:00+00:00,2022-03-08 00:00:00+00:00,1.08695650100708,1.108710253238678,0.02175375223159781,2022-03-09 00:00:00+00:00,1.108710253238678,SL/Trail,-1.0074949587278206,1
short,2022-04-08 00:00:00+00:00,2022-04-11 00:00:00+00:00,1.0884946584701538,1.0702690184116364,0.019904363155365035,2022-05-24 00:00:00+00:00,1.0702690184116364,SL/Trail,0.907457612120506,31
short,2022-06-14 00:00:00+00:00,2022-06-15 00:00:00+00:00,1.0440592765808105,0.9978579342365265,0.022603046894073442,2022-10-04 00:00:00+00:00,0.9978579342365265,SL/Trail,2.037102947606146,79
long,2022-12-15 00:00:00+00:00,2022-12-16 00:00:00+00:00,1.064056158065796,1.0736120820045472,0.021941983699798495,2023-02-06 00:00:00+00:00,1.0736120820045472,SL/Trail,0.42823454996585775,36
long,2023-03-23 00:00:00+00:00,2023-03-24 00:00:00+00:00,1.0835057497024536,1.0807969450950623,0.023083138465881392,2023-05-15 00:00:00+00:00,1.0852696895599365,Donchian exit,0.0693759211900302,36
long,2023-06-16 00:00:00+00:00,2023-06-19 00:00:00+00:00,1.0942115783691406,1.0987480282783508,0.015512406826019287,2023-07-27 00:00:00+00:00,1.0987480282783508,SL/Trail,0.2818594317112063,28
short,2023-08-25 00:00:00+00:00,2023-08-28 00:00:00+00:00,1.0797386169433594,1.094259548187256,0.014520931243896529,2023-08-30 00:00:00+00:00,1.094259548187256,SL/Trail,-1.0111536092156335,2
short,2023-09-15 00:00:00+00:00,2023-09-18 00:00:00+00:00,1.0668259859085083,1.0693991243839265,0.01568868160247794,2023-10-24 00:00:00+00:00,1.0669853687286377,Donchian exit,-0.020359054132708148,26
