direction,signal_time,entry_time,entry,sl,tp,orig_risk,exit_time,exit,reason,r_multiple,bars_held
long,2021-09-10 00:00:00+00:00,2021-09-13 00:00:00+00:00,15452.5,15159.25,18385.0,293.25,2021-09-15 00:00:00+00:00,15504.0,RSI exit,0.15980988917306055,2
long,2021-09-20 00:00:00+00:00,2021-09-21 00:00:00+00:00,14992.0,14607.047154017857,18841.528459821428,384.9528459821431,2021-09-23 00:00:00+00:00,15303.5,RSI exit,0.7975065081457821,2
long,2021-09-28 00:00:00+00:00,2021-09-29 00:00:00+00:00,14769.25,14269.72572544643,19764.492745535714,499.52427455357065,2021-10-06 00:00:00+00:00,14759.0,RSI exit,-0.02938951267807824,5
long,2021-11-10 00:00:00+00:00,2021-11-11 00:00:00+00:00,15989.0,15569.5,20184.0,419.5,2021-11-12 00:00:00+00:00,16192.75,RSI exit,0.47426293206197856,1
long,2021-11-26 00:00:00+00:00,2021-11-29 00:00:00+00:00,16046.5,15569.67857142857,20814.714285714286,476.82142857142935,2021-12-03 00:00:00+00:00,15569.67857142857,SL,-1.010095917908771,4
long,2022-01-05 00:00:00+00:00,2022-01-06 00:00:00+00:00,15763.75,15151.892857142857,21882.321428571428,611.8571428571431,2022-01-11 00:00:00+00:00,15831.0,RSI exit,0.10218214452486571,3
long,2022-01-19 00:00:00+00:00,2022-01-20 00:00:00+00:00,15042.25,14340.67857142857,22057.964285714286,701.5714285714294,2022-01-24 00:00:00+00:00,14340.67857142857,SL,-1.0064322388515576,2
long,2023-02-21 00:00:00+00:00,2023-02-22 00:00:00+00:00,12108.0,11474.107142857143,18446.928571428572,633.8928571428569,2023-03-03 00:00:00+00:00,12311.25,RSI exit,0.31490747647754813,7
long,2023-04-12 00:00:00+00:00,2023-04-13 00:00:00+00:00,12957.0,12507.035714285714,17456.642857142855,449.96428571428623,2023-04-27 00:00:00+00:00,13231.25,RSI exit,0.6008541312802597,10
long,2023-08-02 00:00:00+00:00,2023-08-03 00:00:00+00:00,15455.75,14962.642857142857,20386.821428571428,493.1071428571431,2023-08-16 00:00:00+00:00,14962.642857142857,SL,-1.009403078148765,9
long,2023-08-17 00:00:00+00:00,2023-08-18 00:00:00+00:00,14748.0,14250.17857142857,19726.214285714286,497.82142857142935,2023-08-21 00:00:00+00:00,14985.75,RSI exit,0.4686933639428933,1
long,2023-09-07 00:00:00+00:00,2023-09-08 00:00:00+00:00,15286.25,14764.25,20506.25,522.0,2023-09-11 00:00:00+00:00,15475.75,RSI exit,0.3542416187739464,1
long,2023-09-20 00:00:00+00:00,2023-09-21 00:00:00+00:00,15133.25,14748.035714285714,18985.39285714286,385.21428571428623,2023-09-26 00:00:00+00:00,14748.035714285714,SL,-1.01178558316336,3
long,2023-10-19 00:00:00+00:00,2023-10-20 00:00:00+00:00,14850.0,14281.714285714286,20532.857142857145,568.2857142857138,2023-10-26 00:00:00+00:00,14281.714285714286,SL,-1.0078393665158372,4
long,2024-01-02 00:00:00+00:00,2024-01-03 00:00:00+00:00,16736.75,16317.711495535714,20927.135044642855,419.03850446428623,2024-01-08 00:00:00+00:00,16803.75,RSI exit,0.14790758925420502,3
long,2024-02-21 00:00:00+00:00,2024-02-22 00:00:00+00:00,17702.5,17164.428571428572,23083.214285714286,538.0714285714275,2024-02-23 00:00:00+00:00,17991.0,RSI exit,0.5263041948758805,1
long,2024-04-04 00:00:00+00:00,2024-04-05 00:00:00+00:00,18086.25,17575.428571428572,23194.464285714286,510.82142857142753,2024-04-09 00:00:00+00:00,18359.75,RSI exit,0.5247902887506127,2
long,2024-04-17 00:00:00+00:00,2024-04-18 00:00:00+00:00,17669.75,17045.535714285714,23911.892857142855,624.2142857142862,2024-04-23 00:00:00+00:00,17606.75,RSI exit,-0.1094190353587366,3
long,2024-07-17 00:00:00+00:00,2024-07-18 00:00:00+00:00,20024.25,19397.35714285714,26293.178571428572,626.8928571428587,2024-07-24 00:00:00+00:00,19397.35714285714,SL,-1.0095826183558365,4
long,2024-07-25 00:00:00+00:00,2024-07-26 00:00:00+00:00,19003.0,18260.178571428572,26431.214285714286,742.8214285714275,2024-07-31 00:00:00+00:00,19505.25,RSI exit,0.6684636184431954,3
long,2024-08-05 00:00:00+00:00,2024-08-06 00:00:00+00:00,18165.75,17047.214285714286,29351.10714285714,1118.5357142857138,2024-08-08 00:00:00+00:00,18525.25,RSI exit,0.3165301478335836,2
long,2024-09-06 00:00:00+00:00,2024-09-09 00:00:00+00:00,18400.0,17622.35714285714,26176.428571428572,777.6428571428587,2024-09-11 00:00:00+00:00,19271.0,RSI exit,1.1129530632864861,2
long,2024-10-31 00:00:00+00:00,2024-11-01 00:00:00+00:00,20071.0,19463.928571428572,26141.714285714286,607.0714285714275,2024-11-05 00:00:00+00:00,20341.75,RSI exit,0.4360750441228387,2
long,2024-11-15 00:00:00+00:00,2024-11-18 00:00:00+00:00,20504.0,19837.60714285714,27167.928571428572,666.3928571428587,2024-11-21 00:00:00+00:00,20829.5,RSI exit,0.4792200225092438,3
long,2024-12-19 00:00:00+00:00,2024-12-20 00:00:00+00:00,21151.5,20507.60714285714,27590.428571428572,643.8928571428587,2024-12-23 00:00:00+00:00,21753.25,RSI exit,0.9246950690554085,1
long,2024-12-31 00:00:00+00:00,2025-01-02 00:00:00+00:00,21269.0,20413.854352678572,29820.456473214286,855.1456473214275,2025-01-03 00:00:00+00:00,21516.5,RSI exit,0.2819628454582654,1
long,2025-01-10 00:00:00+00:00,2025-01-13 00:00:00+00:00,21027.5,20177.747209821428,29525.027901785714,849.7527901785725,2025-01-15 00:00:00+00:00,21400.25,RSI exit,0.43123335896666326,2
long,2025-01-27 00:00:00+00:00,2025-01-28 00:00:00+00:00,21343.25,20494.571428571428,29830.035714285714,848.6785714285725,2025-02-04 00:00:00+00:00,21670.25,RSI exit,0.3777602449185704,5
long,2025-02-21 00:00:00+00:00,2025-02-24 00:00:00+00:00,21700.75,20996.60714285714,28742.178571428572,704.1428571428587,2025-02-25 00:00:00+00:00,20996.60714285714,SL,-1.0092456025562995,1
long,2025-02-27 00:00:00+00:00,2025-02-28 00:00:00+00:00,20649.5,19890.035714285714,28244.142857142855,759.4642857142862,2025-03-07 00:00:00+00:00,19890.035714285714,SL,-1.0081568680931108,5
long,2025-05-21 00:00:00+00:00,2025-05-22 00:00:00+00:00,21145.0,20363.25,28962.5,781.75,2025-05-27 00:00:00+00:00,21460.5,RSI exit,0.39546722097857373,2
long,2025-08-01 00:00:00+00:00,2025-08-04 00:00:00+00:00,22850.0,22307.10714285714,28278.928571428572,542.8928571428587,2025-08-06 00:00:00+00:00,23422.75,RSI exit,1.0423695809486189,2
long,2025-08-19 00:00:00+00:00,2025-08-20 00:00:00+00:00,23461.0,22777.714285714286,30293.857142857145,683.2857142857138,2025-08-22 00:00:00+00:00,23569.75,RSI exit,0.14885676353752886,2
long,2025-10-10 00:00:00+00:00,2025-10-13 00:00:00+00:00,24542.0,23857.571428571428,31386.285714285714,684.4285714285725,2025-10-17 00:00:00+00:00,24986.5,RSI exit,0.6386895846378617,4
long,2025-11-17 00:00:00+00:00,2025-11-18 00:00:00+00:00,24905.5,23873.928571428572,35221.21428571429,1031.5714285714275,2025-11-24 00:00:00+00:00,24948.25,RSI exit,0.03419864977149983,4
long,2025-12-12 00:00:00+00:00,2025-12-15 00:00:00+00:00,25223.5,24487.60714285714,32582.428571428572,735.8928571428587,2025-12-22 00:00:00+00:00,25692.25,RSI exit,0.626698500363988,5
long,2025-12-31 00:00:00+00:00,2026-01-02 00:00:00+00:00,25478.5,24778.6484375,32477.015625,699.8515625,2026-01-06 00:00:00+00:00,25822.0,RSI exit,0.47989669237896426,2
long,2026-01-20 00:00:00+00:00,2026-01-21 00:00:00+00:00,25149.5,24446.178571428572,32182.714285714286,703.3214285714275,2026-01-22 00:00:00+00:00,25658.25,RSI exit,0.7126260193977566,1
long,2026-02-04 00:00:00+00:00,2026-02-05 00:00:00+00:00,25061.75,24031.35714285714,35365.67857142857,1030.3928571428587,2026-02-09 00:00:00+00:00,25354.0,RSI exit,0.2763329278014623,2
long,2026-03-12 00:00:00+00:00,2026-03-13 00:00:00+00:00,24567.0,23508.214285714286,35154.857142857145,1058.7857142857138,2026-03-17 00:00:00+00:00,24795.5,RSI exit,0.20885236456857598,2
long,2026-06-05 00:00:00+00:00,2026-06-08 00:00:00+00:00,28844.5,27728.35714285714,40005.92857142857,1116.1428571428587,2026-06-12 00:00:00+00:00,29662.0,RSI exit,0.7246802188659915,4
long,2026-07-17 00:00:00+00:00,2026-07-20 00:00:00+00:00,28747.75,27401.5,42210.25,1346.25,2026-07-21 00:00:00+00:00,29316.0,RSI exit,0.41569223769730734,1
long,2026-07-24 00:00:00+00:00,2026-07-27 00:00:00+00:00,28500.0,27243.071428571428,41069.28571428571,1256.9285714285725,2026-07-29 00:00:00+00:00,27243.071428571428,SL,-1.0068022958458829,2
long,2026-08-18 00:00:00+00:00,2026-08-19 00:00:00+00:00,29566.5,28470.10714285714,40530.42857142857,1096.3928571428587,2026-08-27 00:00:00+00:00,29695.75,RSI exit,0.10979645591061583,6
