direction,signal_time,entry_time,entry,sl,tp,orig_risk,exit_time,exit,reason,r_multiple,bars_held
long,2021-09-09 00:00:00+00:00,2021-09-10 00:00:00+00:00,4506.919921875,4453.305524553572,5043.063895089285,53.61439732142844,2021-09-13 00:00:00+00:00,4453.305524553572,SL,-1.008406174734848,1
long,2021-09-20 00:00:00+00:00,2021-09-21 00:00:00+00:00,4374.4501953125,4290.928501674107,5209.667131696428,83.52169363839312,2021-09-23 00:00:00+00:00,4448.97998046875,RSI exit,0.8871029418716206,2
long,2021-09-30 00:00:00+00:00,2021-10-01 00:00:00+00:00,4317.16015625,4202.821568080357,5460.546037946428,114.33858816964312,2021-10-06 00:00:00+00:00,4363.5498046875,RSI exit,0.4019459498108166,3
long,2021-11-26 00:00:00+00:00,2021-11-29 00:00:00+00:00,4628.75,4546.785784040178,5448.392159598215,81.96421595982156,2021-12-01 00:00:00+00:00,4546.785784040178,SL,-1.0056472814944866,2
long,2022-01-05 00:00:00+00:00,2022-01-06 00:00:00+00:00,4693.39013671875,4583.111397879465,5796.177525111607,110.27873883928532,2022-01-10 00:00:00+00:00,4583.111397879465,SL,-1.0042559338147299,2
long,2022-01-18 00:00:00+00:00,2022-01-19 00:00:00+00:00,4588.02978515625,4472.052664620535,5747.800990513393,115.97712053571468,2022-01-21 00:00:00+00:00,4471.3798828125,SL,-1.009756965695682,2
long,2023-02-21 00:00:00+00:00,2023-02-22 00:00:00+00:00,4001.830078125,3874.3314034598216,5276.816824776786,127.49867466517844,2023-03-03 00:00:00+00:00,4045.639892578125,RSI exit,0.3404712367348885,7
long,2023-04-25 00:00:00+00:00,2023-04-26 00:00:00+00:00,4087.780029296875,4013.4943498883927,4830.636823381697,74.28567940848234,2023-04-27 00:00:00+00:00,4135.35009765625,RSI exit,0.6348638220983973,1
long,2023-05-04 00:00:00+00:00,2023-05-05 00:00:00+00:00,4084.72998046875,3997.80712890625,4953.95849609375,86.9228515625,2023-05-08 00:00:00+00:00,4138.1201171875,RSI exit,0.609525145210035,1
long,2023-05-24 00:00:00+00:00,2023-05-25 00:00:00+00:00,4155.7099609375,4074.4385114397323,4968.424455915178,81.27144949776766,2023-05-26 00:00:00+00:00,4205.4501953125,RSI exit,0.6069125588840529,1
