direction,entry_time,entry,sl,tp1,tp2,orig_risk,exit_time,exit,reason,r_multiple,crt_high,crt_low,half_closed
long,2024-02-26 00:00:00+00:00,1.0820051431655884,1.0820051431655884,1.0826568603515625,1.0839403867721558,0.001222940853663923,2024-02-27 00:00:00+00:00,1.0839403867721558,TP1+TP2,1.0576802568950843,1.0839403867721558,1.0813733339309692,True
long,2025-11-18 00:00:00+00:00,1.159057378768921,1.1567500616822923,1.1600078344345093,1.1617100238800049,0.0023073170866285686,2025-11-19 00:00:00+00:00,1.1567500616822923,SL,-1.0,1.1617100238800049,1.1583056449890137,False
short,2025-11-21 00:00:00+00:00,1.1534557342529297,1.1534557342529297,1.1529545187950134,1.1507744789123535,0.0023341562066758748,2025-11-24 00:00:00+00:00,1.1507744789123535,TP1+TP2,0.6817176137120362,1.1551345586776733,1.1507744789123535,True
short,2025-11-26 00:00:00+00:00,1.156483769416809,1.1608227610588073,1.1547787189483643,1.1512116193771362,0.004338991641998247,2025-11-27 00:00:00+00:00,1.1608227610588073,SL,-1.0,1.1583458185195923,1.1512116193771362,False
long,2025-12-19 00:00:00+00:00,1.1725666522979736,1.1725666522979736,1.1736169457435608,1.1758896112442017,0.0027069083281925366,2025-12-22 00:00:00+00:00,1.1758896112442017,TP1+TP2,0.8077946981557562,1.1758896112442017,1.17134428024292,True
short,2025-12-24 00:00:00+00:00,1.179551362991333,1.179551362991333,1.1783939599990845,1.176429033279419,0.0019402861595154697,2025-12-26 00:00:00+00:00,1.176429033279419,TP1+TP2,1.102861215386739,1.18035888671875,1.176429033279419,True
long,2025-12-31 00:00:00+00:00,1.1747292280197144,1.1715413068022047,1.1763763427734375,1.1781338453292847,0.0031879212175096594,2026-01-02 00:00:00+00:00,1.1715413068022047,SL (same-bar conflict),-1.0,1.1781338453292847,1.1746188402175903,False
short,2026-01-06 00:00:00+00:00,1.1714951992034912,1.1714951992034912,1.1689348816871643,1.166003942489624,0.0035742385046821923,2026-01-08 00:00:00+00:00,1.166003942489624,TP1+TP2,1.1263342135180214,1.1718658208847046,1.166003942489624,True
short,2026-02-04 00:00:00+00:00,1.1816140413284302,1.1816140413284302,1.1802653074264526,1.178078293800354,0.0032747898783003215,2026-02-05 00:00:00+00:00,1.178078293800354,TP1+TP2,0.7457702038258482,1.1824523210525513,1.178078293800354,True
short,2026-02-10 00:00:00+00:00,1.1904053688049316,1.1904053688049316,1.1871510744094849,1.1817816495895386,0.003490358591079712,2026-02-17 00:00:00+00:00,1.1817816495895386,TP1+TP2,1.7015463169309322,1.1925204992294312,1.1817816495895386,True
long,2026-02-24 00:00:00+00:00,1.1793843507766724,1.1793843507766724,1.180484652519226,1.183445930480957,0.003304260117667157,2026-02-26 00:00:00+00:00,1.1793843507766724,Partial TP1 + BE,0.16649744623170523,1.183445930480957,1.1775233745574951,True
short,2026-05-01 00:00:00+00:00,1.172910451889038,1.172910451889038,1.169735074043274,1.165623426437378,0.006174769571849259,2026-05-06 00:00:00+00:00,1.172910451889038,Partial TP1 + BE,0.2571252100030332,1.17384672164917,1.165623426437378,True
long,2026-05-20 00:00:00+00:00,1.1607122421264648,1.1607122421264648,1.1624069809913635,1.1655012369155884,0.0030529933316367774,2026-05-22 00:00:00+00:00,1.1607122421264648,Partial TP1 + BE,0.2775536466681528,1.1655012369155884,1.1593127250671387,True
short,2026-05-29 00:00:00+00:00,1.1652837991714478,1.1652837991714478,1.1622607707977295,1.1587486267089844,0.003847519840513014,2026-06-02 00:00:00+00:00,1.1652837991714478,Partial TP1 + BE,0.39285416307498267,1.1657729148864746,1.1587486267089844,True
short,2026-07-07 00:00:00+00:00,1.144177794456482,1.144177794456482,1.1427030563354492,1.1409794092178345,0.001279027972902469,2026-07-08 00:00:00+00:00,1.1409794092178345,TP1+TP2,1.8268260971163763,1.144426703453064,1.1409794092178345,True
long,2026-07-21 00:00:00+00:00,1.1418131589889526,1.1397653664861407,1.1427373886108398,1.1449507474899292,0.0020477925028119515,2026-07-23 00:00:00+00:00,1.1397653664861407,SL (same-bar conflict),-1.0,1.1449507474899292,1.1405240297317505,False
long,2026-08-07 00:00:00+00:00,1.1524720191955566,1.1524720191955566,1.1541051864624023,1.156203031539917,0.0011533873421805119,2026-08-10 00:00:00+00:00,1.156203031539917,TP1+TP2,2.3254024970765323,1.156203031539917,1.1520073413848877,True
short,2026-08-20 00:00:00+00:00,1.1673787832260132,1.1673787832260132,1.1625241041183472,1.1572332382202148,0.004223434414182492,2026-09-02 00:00:00+00:00,1.1572332382202148,TP1+TP2,1.775832491099293,1.1678149700164795,1.1572332382202148,True
short,2026-09-04 00:00:00+00:00,1.1621150970458984,1.1641575259821755,1.160682737827301,1.1584800481796265,0.002042428936277041,2026-09-04 00:00:00+00:00,1.1621150970458984,EOD,0.0,1.1628854274749756,1.1584800481796265,False
