direction,signal_time,entry_time,entry,sl,tp,orig_risk,exit_time,exit,reason,r_multiple,bars_held
long,2021-09-21 00:00:00+00:00,2021-09-22 00:00:00+00:00,1.3659336566925049,1.3477789163589478,1.378465336561203,0.01815474033355713,2021-09-29 00:00:00+00:00,1.3477789163589478,SL,-1.0112857603435483,5
long,2021-09-30 00:00:00+00:00,2021-10-01 00:00:00+00:00,1.3469645977020264,1.3240365130560738,1.3739329338073731,0.02292808464595253,2021-10-15 00:00:00+00:00,1.3739329338073731,BB mid TP,1.1674019801046263,10
long,2021-11-05 00:00:00+00:00,2021-11-08 00:00:00+00:00,1.3489633798599243,1.3277301958629064,1.370080143213272,0.0212331839970179,2021-11-30 00:00:00+00:00,1.3277301958629064,SL,-1.0095296356404864,16
short,2021-12-24 00:00:00+00:00,2021-12-27 00:00:00+00:00,1.3405202627182007,1.359613265310015,1.3273477613925935,0.019093002591814345,2022-01-10 00:00:00+00:00,1.359613265310015,SL,-1.0105315043268228,10
long,2022-01-28 00:00:00+00:00,2022-01-31 00:00:00+00:00,1.3402130603790283,1.3218488522938319,1.356980311870575,0.018364208085196454,2022-02-02 00:00:00+00:00,1.356980311870575,BB mid TP,0.9020927804583087,2
long,2022-02-25 00:00:00+00:00,2022-02-28 00:00:00+00:00,1.337005615234375,1.317434310913086,1.3539332032203675,0.019571304321289062,2022-03-07 00:00:00+00:00,1.317434310913086,SL,-1.0102471883831985,5
long,2022-03-08 00:00:00+00:00,2022-03-09 00:00:00+00:00,1.3102554082870483,1.2835974522999354,1.346908265352249,0.026657955987112958,2022-04-25 00:00:00+00:00,1.2829065322875977,SL,-1.0332905615122856,33
long,2022-04-26 00:00:00+00:00,2022-04-27 00:00:00+00:00,1.258447289466858,1.2349598578044347,1.3040653884410858,0.023487431662423175,2022-05-05 00:00:00+00:00,1.2349598578044347,SL,-1.0080369406128824,6
long,2022-06-13 00:00:00+00:00,2022-06-14 00:00:00+00:00,1.2144027948379517,1.1883814164570399,1.2514658093452453,0.026021378380911786,2022-07-06 00:00:00+00:00,1.1883814164570399,SL,-1.007000413911944,16
long,2022-07-07 00:00:00+00:00,2022-07-08 00:00:00+00:00,1.2031956911087036,1.176450184413365,1.2191721141338348,0.026745506695338594,2022-07-14 00:00:00+00:00,1.176450184413365,SL,-1.006748025218672,4
short,2022-08-02 00:00:00+00:00,2022-08-03 00:00:00+00:00,1.214786410331726,1.2398689474378313,1.2002213954925538,0.025082537106105196,2022-08-18 00:00:00+00:00,1.2002213954925538,BB mid TP,0.5734187421623183,11
long,2022-08-19 00:00:00+00:00,2022-08-22 00:00:00+00:00,1.1817677021026611,1.1536168030330114,1.210827249288559,0.028150899069649737,2022-09-01 00:00:00+00:00,1.1536168030330114,SL,-1.0062969624833942,8
long,2022-09-22 00:00:00+00:00,2022-09-23 00:00:00+00:00,1.1263036727905273,1.0978880269186837,1.1548417866230012,0.028415645871843642,2022-09-26 00:00:00+00:00,1.07991361618042,SL,-1.6384988175531905,1
long,2022-09-27 00:00:00+00:00,2022-09-28 00:00:00+00:00,1.0728462934494019,1.0306708131517683,1.1428085744380951,0.042175480297633516,2022-10-04 00:00:00+00:00,1.1428085744380951,BB mid TP,1.6550221491749664,4
short,2022-10-27 00:00:00+00:00,2022-10-28 00:00:00+00:00,1.156738042831421,1.1986016205378942,1.1263355314731598,0.04186357770647331,2022-11-03 00:00:00+00:00,1.1263355314731598,BB mid TP,0.7220835463176891,4
